"","L1","LIN35","L2","L3","L4","L4MALE","YA","AdultSPE9"
"F40F4.7",4.50999346999705,4.7321389277021,4.70679022532553,3.76850194743426,3.88689151549692,4.93070895639768,4.47856416992672,5.48571340553257
"F40F4.8",2.92462630674935,3.28298238167613,3.42860605901426,2.90801161490723,2.76965750374123,2.36598362207985,2.46672890768828,1.03087279528224
"F40F4.9",0,0,1.91896243405217,0,0,0,1.95243421600108,0
"F40F4.5",3.46231412717042,3.6426553678895,3.46453758218603,2.83243840525086,2.41748799851367,3.13844097088919,2.71866410825817,1.46029697608055
"F40F4.10",0,0,0,0,0,0,0,0
"F40F4.4",6.93624924226679,8.23334165557949,8.44042072075677,7.99096620229456,7.87568178349211,7.89991274440004,7.58153955659968,5.89313404108335
"F40F4.3",7.15054952243604,8.64118111866113,6.95471977409348,6.35342916020206,6.24732943036138,6.73678073702143,6.96864375596472,7.23949351536636
"F40F4.2",8.06906302767461,9.75582394808161,7.96183744797323,8.6732313287249,9.42189230543756,9.45448026183253,9.26490700290091,9.05770477926416
"F40F4.1",0.102930857242664,0.655523109855835,0.181644533247624,0.0224898287956018,0.122547359576887,0.0280540747067469,0.0394071103210346,1.2544005420382
"K09C4.8",0.79724628116176,0.577691299122145,2.37365099511404,1.47345963853762,1.48899822572162,0.991864832265618,0.791099734255737,0.476661644345741
"K09C4.10",2.38428194594047,1.85740380166483,2.79459677676325,2.55146926001611,2.17964161941069,2.02502879449152,2.3978741367122,1.84695057330866
"K09C4.5",1.21117421493183,1.16021673513654,3.29721489869485,3.81633346428992,2.55933272864524,3.41698832644699,2.51281345480874,0.532138388273295
"K09C4.3",1.87460813455848,5.81551394907077,5.433380131977,4.42047566493424,5.85702800423359,5.11165317360333,5.16583558258146,7.02873489348489
"K09C4.1",1.69430522832677,0.713762669893746,3.28131991027789,2.80865688192675,2.04850474749723,3.07416972752133,2.62863829975136,1.66851855700043
"F11D5.35",0,0,0,0,0,0,0,0
"F11D5.12",0,1.13680823953467,1.35202965003409,0,0,0,0,0.637823516566871
"F11D5.9",0,0,1.16049428510332,0,0,0,0,0
"F11D5.16",0,0,0.449837077992661,0,0,0,0,0.34424107558415
"F11D5.3",2.94030584401591,3.27160346206209,3.07767027423275,2.96561622975602,2.34743038429223,2.48338757986729,1.51197904031094,0.987659213738193
"F11D5.21",0.609148827309379,0.683697352482137,0,0,0,0,1.50926108084731e-09,0
"F11D5.33",0,6.76884956774367e-06,0,0,0,0,2.61050636708724,0
"F11D5.20",0.000181182463488406,0,0,4.35770299293925e-07,0,0,0,0
"F11D5.1",4.35874789008506,4.86729851098374,5.57239858359547,4.40856242160023,4.22584560095376,4.53612752046768,3.22216002566857,2.9543843138774
"ZK816.8",0,3.68277553014106,0,3.80733431198123,7.28415319224698,2.68163366661357,0,0
"ZK816.4",0.241350865319215,0.234084331862341,0.298758010557594,0.23830628874942,0.225173727865563,0.116602968032182,0,0.120696447188965
"ZK816.7",0,0,0,0,0,0,0,1.42893562833198
"ZK816.6",0,0,0,0,0,0,0,6.26082031207138e-09
"ZK816.1",3.79695070188597,5.15792086726993,3.28279265128875,1.8174881903767,1.53582404080646,2.3732027374393,2.15337084113948,0.791554050126587
"ZK563.2",2.04448155277207,1.76033167305436,2.14615338454035,1.36554697272942,0.888749092714437,2.32188192790738,0.670469646132175,0.204223368815996
"ZK563.8",4.40212866186721,0,0,1.17863178938495,0,0,0,0
"ZK563.4",4.62337526941479,4.33250028516834,4.7524970610731,3.49560563089844,3.31863354863902,3.55536217448686,3.04126401261855,2.44607091770805
"ZK563.11",0,0,0,0,0,1.68041438180682,0,0
"ZK563.5",3.52714542178078,3.75544309992281,3.47549998726495,2.69231559916945,3.09763944799577,2.82704463821678,3.38703850470232,3.82297482458724
"ZK563.7",1.2245774792761,2.33329491591709,2.45254799418825,1.54755347439746,1.66023041385157,1.89828188840997,1.20123235972939,1.35779407557371
"ZK563.6",2.76773529879837,2.57811028382436,3.64274777429728,3.19213891879182,2.31056988640393,3.34857095386365,3.30630599245221,1.51089611063425
"ZK563.1",1.93885786278216,2.26095301978998,3.23707111111089,2.32411356440171,2.60669805284473,2.78391338310114,1.38281110011255,0.99225723468295
"C04F6.2",1.94002388370479,3.59924637138375,4.72673859390938,3.24353047079416,4.49031981911254,4.17247951473905,2.63071531940915,1.11309369297093
"C04F6.3",2.10539313089379,3.87090716957184,2.97134489668587,1.6367800462499,2.73827712897581,1.76029334558181,1.30416054700136,6.96061596071517
"C04F6.1",0.103439225737271,0.010486945510524,0.137634671883373,1.9267016123323,7.05929037564791,8.14494879172575,9.94192939145771,11.8072462327902
"C04F6.4",4.69084168379561,5.00323791918084,5.76144751423411,5.61670762338712,4.92367214584192,4.8334113150203,4.60163115402237,4.62702894404909
"C04F6.5",3.83195828919826,4.07141087512341,4.13645390926865,5.27991696162368,2.95407902847461,3.95275289351721,3.16881209412357,3.33215795796047
"ZK813.6",0.110554877199252,0.89701577368904,0.164342204641363,0.0984715725466946,0.0625221285794046,0,0,0.166072675946706
"ZK813.4",4.07290326516598,4.707386743205,4.38428470927675,3.38139551622408,2.97943457031782,3.93933943081413,2.99590234244886,2.29569070310775
"ZK813.8",0,0,1.89116251206652,0,0,0,0,0
"ZK813.3",0.0669455611837204,0,0.0833096468434172,1.50820551196589,7.35413475532575,6.73622602342656,8.79287161641945,10.4831406153409
"ZK813.2",0.0505844432552021,0,0.12191363838174,2.15666196005797,4.88501299018059,6.81369142073272,7.93095609030752,8.95662590266441
"ZK813.7",0.0455907275993516,0,0.510775622416184,2.27044222857025,7.59915411232741,7.85719102772369,9.38319234727378,10.0151362437974
"ZK813.1",0.470967852218995,0,0.476361984858913,3.22880022388117,8.23876298003566,7.67168966284003,9.6099783717502,10.807008698113
"ZK813.5",1.95127818639282,2.50111298915003,1.3397018073384,0.473435739499649,0.270307662338031,1.03250996027478,0.167199903509933,1.18087984634869
"ZK377.2",4.21778907075549,4.52693892513927,4.80887925124015,4.32242573883782,3.55119606683418,3.97965040681462,3.50762975134305,4.95302306200095
"ZK377.9",0,0,0,1.19845014919768,0,0,0,0
"ZK377.10",0,0,0,0,2.46857549750032,0,0,0
"ZK377.5",5.4890997320762,0,0,1.92235010369078,1.85771830121899,0,0,0
"ZK377.7",0,2.98265048040836,1.68338655033798,0,0,0,0,0
"ZK377.4",3.26485406977643e-05,0,2.94596583869928e-06,0,0,0,0,0
"ZK377.11",5.58548838742921,0,0,2.25332069288257,0,2.51325827862222,0,0
"ZK377.6",5.7598988328345,2.51755538513471,0,0,0,1.68041438180682,0,1.56106213760464
"ZK377.13",8.29601223239967,3.40172465915497,4.25120402291466,0,2.93041375917734,0,0,0
"ZK377.1",1.36893034640793,2.09446242344083,5.0249313118035,5.15461156108246,6.37372824284841,5.13152363640641,2.35692693596109,1.04767099614617
"C12D12.3",2.15629305469027,2.41300096085284,2.04424022367951,1.55328185342099,1.04175463463118,2.07369000790955,1.03849237121585,0.398735621372694
"C12D12.2",6.70578442385735,5.51740168727463,6.44061174294055,7.25908413335355,5.69150066541942,6.93297060292027,6.18718775003352,5.54559776627561
"C12D12.1",6.13893116720421,5.4867529816588,6.97542383642123,7.539422505456,6.50252155647673,7.44088577407692,6.53062950349243,5.85843860510969
"C12D12.5",3.48291280287085,3.39211130876442,3.54759789151252,3.8137914503453,2.4962961603586,4.04644740499951,2.94853917656858,3.0679604653132
"F56B6.7",0,0,0,0,0,0,0,0
"F56B6.5",2.98524902972056,2.53335652218363,2.3514276267654,2.10575181971551,1.4825746870481,1.75634442259552,1.29682152260967,0.812072644543799
"F56B6.6",2.9485915035833,4.57614720616894,5.91396885832385,2.69115892608283,3.48346755409281,2.84137539341043,1.88509403681577,1.05036238401776
"F56B6.4",6.8478591426386,6.16812050459556,7.55955299490352,7.50535902839012,6.65988175629274,6.97109515673329,6.43532188875471,4.76969769874776
"F56B6.2",4.65687387021945,5.40226171231854,4.66467056055015,4.2379766444401,3.73312652867438,4.12722880623007,3.95103754118933,5.19589874113931
"F59D8.2",0.0527567027698519,0.0516560880396623,0.0801982470169877,1.01488370823873,6.98040238131274,6.51236122412265,9.14382450147462,10.401242198595
"F59D8.3",9.75163740016403e-09,0,0,0,3.28739545966242,6.91877977316374,11.0158749687938,6.20161206115076e-08
"F59D8.1",0.249917363435,0.310614671929587,0.45785480965499,2.86265570492793,9.27668508583428,9.21628509208963,11.5691388284871,0
"T27A10.8",0,0,0.547374805076879,3.601993581249,10.5627957328682,9.10280508059209,11.8623390251089,0
"T27A10.3",4.67746313972178,4.81176899232391,4.63965472069467,5.30165348818069,4.65450428261813,5.4925101744141,5.53816254223129,3.31362606938756
"T27A10.2",3.50236879469019,3.45650917050644,3.42120579150114,2.02911713078914,1.94996814337248,2.67003584538242,1.02471682670116,0.946683705134879
"T27A10.6",1.46680459128326,2.23703744857853,5.38590035445122,6.06691365960681,4.62099687503433,4.55519036079299,2.15139126103007,2.26030874579247
"T27A10.11",5.65802006298854,0,1.91893954309348,1.39421778009117,0,3.19237883105694,0,0
"T27A10.9",5.62080631671568,0,8.4375571851699e-05,3.1393762024301e-07,1.96599848012028,4.12123091985305e-07,0,0
"T27A10.7",3.77964844961742,4.69362634159111,5.45036998156957,5.11990393191845,5.26725112610353,4.89913211690417,4.71266730817626,3.1416306083956
"C18B2.3",5.9720607622404,5.66685314698317,6.70944228720827,6.52963357136889,6.51646749465253,6.32764784758543,5.19549327796601,2.79631948723778
"C18B2.4",6.41006120928177,6.73367972385188,6.14687920040539,6.35100634373385,5.43483169166444,6.79718162836964,5.62590459802162,6.47724179844994
"C18B2.5",6.97139410369599,6.04346262463551,7.56979486199772,8.08624770773312,6.60717345837749,6.63443789738912,6.61274614861575,5.53928911316269
"C18B2.8",0,0,0,1.44227472633742,0,0,0,0
"C18B2.6",2.15458968956605,2.20970289129929,1.89414645086397,1.10993551677152,0.858564322956388,1.51377875052494,0.412179938334015,0.623208558137514
"R11G1.3",3.53014567250085,4.4691826863595,3.18589983788967,2.18043115165407,2.01907560261363,2.61624476145779,0.924157668316568,0.991374360524778
"R11G1.6",4.19652836093694,3.53888575911176,5.44417340790367,4.55412220250005,3.77058593407786,4.14358933500169,3.23710477285782,1.67974356082489
"R11G1.4",5.11490835050441,5.26486291452416,4.65637051537774,3.86949637514179,3.44142106414294,4.12211772938052,3.9952493268484,4.75611060267881
"R11G1.2",1.39164675722159,3.16464953094182,2.49596372446846,1.19151211759016,1.69890298464497,1.80748681957469,1.21144836362666,0.917332453306703
"R11G1.7",4.12208458892785,6.20716663729824,3.81123467223828,3.42350152997376,2.49851640111531,3.425123567862,2.20172167471697,3.47434518240384
"R11G1.1",0.282936730081253,0.224942911371537,1.88970326515128,0.455362206262647,0.69344815057166,0.655133804888612,0.155440975852451,0.873426590893085
"C02F12.3",9.02552164587359,9.15775871423024,7.53244164668783,5.68564586245174,5.98211514512025,6.37879943994699,4.16067014668947,5.47865153000324
"C02F12.5",1.69842297519995,3.64718785079148,3.97351943968502,2.41149675165596,2.89444916219686,3.08153904103223,2.79248890708724,4.58507670955785
"C02F12.10",1.46933379236851,2.77820857639809,1.21795653498603,0.461651136197022,0.701234091440887,2.29550557549956,1.44380819038151,1.38377893057417
"C02F12.4",4.25197655850937,4.28589043302912,3.49481239297442,2.07881474841603,1.74121671777948,4.0525637036939,3.09165244865347,4.53923327086604
"C02F12.1",2.57623429577961,3.07058682619355,3.35507830215639,1.02241042739105,0.269399460678314,1.35877882925801,0.372802807457689,0.189789143246513
"C02F12.7",4.36936178500117,3.46503412152698,5.51595209077249,3.38468257445371,3.31102058640112,3.2463031877976,2.09560040999389,2.13854909867945
"C02F12.8",2.10477611160014,1.80096821605898,1.85647582753696,1.65288110265147,1.64417008606494,2.76087879316473,2.72539870751721,3.90818843720417
"C01C4.4",8.48787620121195,0,4.08108392868763,4.29622244553511,4.21234365692708,3.66136197163937,0,4.04423672585965
"C01C4.3",4.714393901525,3.86832130476752,4.12693982714706,3.71027195219894,2.709453867212,3.8569060356832,2.47440489160602,1.85775014545256
"C01C4.1",7.14170866526293,7.10686126285916,5.68758984082606,4.32345654169693,3.68122435377956,5.2862897581341,2.88605648363623,3.09316801268704
"T14G12.2",1.99087138128766,1.59699237212976,2.90998810055558,2.96824930150981,2.63739462567988,3.48905476178759,3.22215693367785,2.94744361116844
"T14G12.3",6.21671288193178,4.08599393934652,7.35778070643527,7.60151824825482,7.84351283172246,7.68584205978436,7.34567136115059,5.25623699951778
"T14G12.4",1.37194353000283,0.986800455834913,1.34051669452443,0.557173808522693,0.414400769603234,0.343920563064117,0.220398063338166,0.722020906250349
"T14G12.9",0,0,0.807691236898245,0,0,0,0,0
"F47B7.2",4.85206377690963,4.81599547066824,5.8874814043471,5.58571070472498,5.10490272267455,5.36785328135738,4.542963745103,5.09119205151613
"F47B7.16",4.90598141130962,0,2.12579985952093,0,0,0,0,0
"F47B7.7",5.45526474326909,2.54070430388296,5.24333395662765,5.0952704187697,3.4553522103612,3.92329182619273,3.23721952291084,2.41343973177779
"F47B7.13",0,0,0,1.80083158054649,0,0,0,0
"F47B7.11",5.40878657493963,3.18196354623585e-12,1.17081074255229e-10,1.79423918478562e-12,0,4.91405625685125e-13,1.73680400327237,1.01801626760287e-09
"F47B7.1",8.80751592814458,9.57628403731292,8.51233356740224,8.3855777152375,7.64892555945312,9.11858814012287,7.09672569468777,7.00868632321594
"F47B7.12",0,0,0,0,0,0,0,0
"F35A5.4",0.0809865466823206,0.444828181758667,4.75313917924902,1.70569486247894,4.4431358423647,2.13001160003612,1.36876276265148,0.599980424173939
"F35A5.10",6.03158707818888,0,3.45788842142838,0,3.06615967780062e-10,0,3.49913153635825,0
"F35A5.t1",2.27228618076118e-06,0,0,0,7.27682231468439,0,0,0
"F35A5.5",0.0810352385066389,0.531246199566093,2.1346513836278,0.674137003214483,1.99555687794267,1.02009322130714,0,0.243124312008415
"F35A5.13",5.81576241379365,0,0,0,0,0,0,0
"F35A5.3",0.326037955777798,2.69007286386215,6.62075647423362,4.05727696507325,5.9727753538974,3.49298116330852,3.04342850214312,1.29644566018823
"F35A5.8",4.72641709104817,4.41723143177182,4.3107981617414,3.40197444445266,3.33418638573704,3.82240384785755,3.83068125391763,3.10333649199053
"F35A5.9",0,0,0,0,0,0,0,0
"F35A5.2",3.64217013712042,1.68435646259943,5.11490002395719,4.61410319581403,3.62854031926276,6.49637765938924,3.74714030488271,3.05971867469355
"F35A5.1",2.44594912816979,1.5080939287392,3.44076753187379,3.51447578762771,3.25476484656354,2.45335163669635,2.43942101312575,1.7235541929718
"K03C7.2",7.02041330254419,7.11477303815717,7.68109782563066,6.04780882511215,5.91786850792426,6.26383255140942,5.64578810703384,5.25281300550984
"K03C7.13",5.0590956522222,2.83102190720212,0,2.47130973954551,0,0,0,0
"K03C7.9",2.41868380764062,0,1.27942374981332,0,0,0,0,0
"K03C7.15",0,2.35912474028268,2.65058306217819,2.03236889851499,1.96599848012028,0,0,1.45014757733174
"K03C7.10",0,2.2173827341403,0.559899968411622,0,0.606128544075695,0,0,0
"K03C7.8",0,0,0,0,0,7.59984591148322,0,5.35004102873141
"ZC64.2",6.42981678944033,7.83452793497606,7.76941472324854,7.1380259962275,7.41722805558948,8.42988372497476,6.86798292428956,6.63289925654974
"ZC64.3",4.75763135514246,4.77165848931586,5.06459835331331,3.83513583225559,3.62611201085861,3.7850482934589,3.40991767824981,2.13246497600376
"ZC64.13",4.66810777556186,2.38996322310925,1.89116251206652,1.37083942660132,0,0,0,0
"ZC64.12",0,0,5.34327278540793,0,0,0,0,0
"ZC64.4",2.55779237269612,1.04483472982659,1.97524497599927,0.939976508965461,0.481831069721975,0.956764440453314,0.277765797995543,0.326441855594993
"F47F2.1",4.2096405139276,4.00526523409202,5.18288294946117,3.84193287582641,3.72628628972067,3.77808238763982,2.87760095475397,1.51674639794672
"F47F2.7",0,4.31501547824473,3.32785116686338,0,2.11063384859234,0,0,0
"F47F2.3",0.271367106505554,0.214620957374106,1.79875561391462,1.03040671042605,0.469399440392435,0.468069224586617,0.0510692606049658,0
"F47F2.8",0,0,2.01957738545187,0,0,1.08241647412565,0,0
"T22B2.8",0.311404297355221,0,0,0,0.50386770669558,0,0,0
"T22B2.4",5.61766287249588,5.68670221025608,5.86202977909503,4.54391650504816,4.4618690246616,4.4634001244954,3.81226203528232,3.15465935324221
"T22B2.9",0,0,4.33706166186115,5.33504370891817,5.75192961886046,0,3.44783835588083,2.63871103160395
"T22B2.6",0.0506563196006558,0.351359211982356,5.12322335552169,2.16317344516961,4.82606030347393,2.10233563030541,1.23092233665231,0.459807195073205
"T22B2.1",0.211984049339218,1.1394302018562,0.0698910311597556,0,0.18479569997758,0.101167976753076,0.358077753557927,1.98248437886392
"T19D2.9",0,0,0.985174694199816,0,0,0,1.00777676885973,0
"T19D2.1",0.870852342075525,1.27165873558778,3.50535744033132,2.34418084284898,3.18704241732351,3.31745602963947,2.96221399005064,0.550728318768533
"T19D2.3",3.95984432785696,3.93572374627117,3.88510575402488,2.75860166429174,2.48843788492343,2.97978574543312,2.11409378662295,1.43981459774243
"T19D2.2",6.14790905288568,6.11639594931123,6.41899103529818,5.89333065753267,5.2753274452192,5.45754832869348,5.12359170935789,4.89152612119458
"T19D2.10",5.69220678190992,0,3.93414846833854,0,0,0,0,0
"T19D2.7",3.69720668091409,0,1.07481686394645e-10,1.34241820636266,9.3694096777442e-09,1.74327367290674,0,0.546428772270239
"T19D2.5",5.45009609609346,0,1.5659236948737,1.26165116017515,1.65954100620826,2.03797956033852,0,0
"T19D2.8",1.98775015391939,1.49479959523964,0,0,0,0,0,0.891276076843997
"C16B8.1",3.98330374929422,3.20907119578799,4.16655477955717,3.93512025020615,2.75325152055234,3.45762449542331,3.37512842376609,2.13805754340958
"C16B8.10",0,0,2.88369900901981,1.63613503612925,1.57053579257202,1.75474643175147,1.52878133197838,0
"C16B8.2",0.646003168315649,0.830618792089462,1.9724610690802,0.552857069776607,1.15887987477133,1.31153799083338,0.4021611409556,0.196990956349136
"C16B8.3",6.93325394496405,8.14290861555007,7.13822059447057,7.20983348518698,8.45243482249461,7.85183022976156,6.41349084532882,6.78894666657714
"C16B8.8",3.43634842860192,0,1.47880100053185,0.607066550189187,1.98263770404541,0.725834497925366,1.50802291673761,1.53924816235649
"C16B8.t3",0,9.00752630538845,6.23606395564687,0,9.94234882048051,4.81823192593924,6.85954720996783,6.82992564934872
"C16B8.4",3.17036575759271,2.88569734936954,2.845957659252,3.25750099080776,1.95361911692413,2.34588740996426,1.30214354771993,1.20884808659305
"C16B8.6",5.63945214010361,0,0,0,0,0,0,0
"C16B8.9",0,0,0,0,0,0,0,0
"R02E12.t1",0,5.58353412688952,0,0,5.95584515938423,0,0,0
"R02E12.5",4.99433080617092,4.15665548884686,4.200347407411,2.71662880382628,4.38039699198845,5.08151006812092,3.67189342693076,4.06646811729821
"R02E12.4",1.65070482846791,1.37129120740081,1.49282226179402,0.487627319080585,0.36226002693576,1.05732549316281,0.444753986334699,0.384600247468992
"R02E12.6",4.76904703665823,5.2251399408598,7.23793650403111,6.26927257804501,5.7693168589914,6.50670665995454,6.06850959467318,4.88441720650191
"R02E12.9",0,2.21101219348551,1.73296812393398,0,1.83163406984954,0,0,1.34723476750845
"R02E12.2",6.19692960018406,5.68086723468814,6.2828678794081,5.70426887154872,5.48032975748114,5.7292699679842,5.66152159585276,5.44863339360225
"T06F4.1",4.51729459302082,4.27751616715209,4.48018755571982,3.6095185904113,3.41962113626991,3.34571287057643,3.08610267235505,1.78527851687611
"Y80E2A.1",5.42859132041619,2.18257153825185,3.86812371996913,1.86968587669219,1.80593213560014,1.41080238932033,1.73958459241549,0
"T06F4.17",0.92120246423975,1.03475099113813,0.883017025688927,0.336685572318466,0.946004651875604,0.409818860880556,0,2.61286521732052e-10
"T06F4.16",4.54103774444471,2.33515164261483,1.51615638296127,4.2025128945348e-08,1.61107792883176,0.715624569445408,0,0.700192885198246
"T06F4.13",6.0633131015215,0,0,0,1.85771830121899,1.456149034648,0,0
"T06F4.14",0,2.79428484809466,0,0,3.21793017616472,0,0,0
"T06F4.3",2.29300844063756,3.17367114067521,2.04089944251341,1.06641989577282,1.73667414033012,2.63153970329055,0.824939703827127,0.459279471865105
"T06F4.19",4.05900910004046,1.84602387478672,1.41610469879396,0,0,0,0,1.09783999165062
"T06F4.18",0,0,5.71995551935066,0,0,0,0,0
"R02E4.3",0.773352452613028,5.44861026901591,9.792233928068,6.67134999205502,9.25680781928135,9.94426549575461,5.60393191177915,4.24353199405524
"R02E4.2",1.9724978310741,1.63766124852302,2.87467108108477,2.0958737982318,2.05320867163659,1.83206364480035,1.16270632055158,0.368454357668159
"F09F9.2",1.43956463076545,3.12866458654003,6.76720454781475,5.29250937802612,4.89319715545639,4.93895851626367,1.38952275933319,1.13099674480835
"F09F9.1",4.69535915488138,5.74454056058842,4.66382278156708,3.69070761679051,3.44385989648354,3.75092802065037,3.47825998616409,2.36573732331
"F09F9.15",0,0,2.88078934072085,0,0,0,0,0
"F09F9.16",4.55988944787478,3.7321389277021,3.39812048408095,1.19095068498013e-10,2.88505888461747,2.29948791987104,0,6.9525347937629e-08
"F09F9.4",2.92081730165144,3.00397275665089,2.56067583001066,1.38030278204573,0.626118554102351,1.29403546572679,0.479612400534772,0.419538891513784
"F09F9.9",5.40055566969651e-08,4.73559799261136,3.24289665464372,2.68062141790492,1.22742854888278e-06,1.48444236724372,0,0
"F09F9.14",5.4890997320762,0,2.5276133714394,0,0,0,0,0
"F09F9.7",0,0,0,0,0,0,0,0
"ZK470.2",7.02266741857899,7.61314116483802,6.76011447057872,6.39631878242398,6.26508240501397,7.920686319133,6.2793319967878,6.59240321551651
"ZK470.11",0,0,0,0,0,0,0,0
"ZK470.5",5.53638555233756,5.89640991073254,5.75375427443557,5.55755100737528,4.85262313719614,5.11836803255651,4.79891628682751,5.40424577796693
"ZK470.9",0,6.75836980908418,5.92463675720944,0,0,0,0,0
"ZK470.8",0,0,2.06445866999194,0,2.17151749871466,0,0,0
"ZK470.1",1.79574201620106,2.80104066903486,2.26833857005106,1.13690664916636,1.18972969362145,1.98598489047064,0.670631891264029,0.391079196617168
"ZK470.13",0,0,0,0,0,0,0,1.5842409728037
"ZK470.6",0.111145387653135,0,5.10439537295306,2.15590463131453,4.14923497347014,1.50310444865955,0.585668286826244,0.63410996597431
"F20B6.3",1.86500818466783,1.30044591489326,2.15460265050469,1.73202601596008,1.92800640527129,2.95263363064261,1.74667823154279,1.28653225721398
"F20B6.2",8.98504211512593,8.04674750778762,9.22879945443376,9.80502960161856,8.11515292139174,8.85306934617889,8.76945439605627,7.80956878994233
"F20B6.4",3.22632818165657,4.15468041369141,1.98344786656316,1.26315462541145,1.00505499326109,2.58320133824358,0.846756457191986,0.615291044802134
"F20B6.1",0.163497444161732,0.847902326779899,0.803930437126689,1.06464836010372,2.99666713441894,4.52317927749307,1.79197239434874,2.53395200125908
"F20B6.6",0.298924544473645,1.01022843057103,0.360233908336099,1.31875645283862,2.65761942779425,5.22453812190347,1.41063417316046,1.89143085279655
"F20B6.7",0.658084405718818,1.92994624001326,1.36679499100113,0.314868188903099,1.77282313120058,1.62069900664649,2.07222587711566,3.86952598639988
"F20B6.8",5.87530826003134,5.56078219716778,5.70817895733375,5.49315734412347,4.6314360989959,5.60679456751282,4.8000612109983,5.80389087477451
"W01H2.7",0,0,0,0,0,0,0,0
"W01H2.8",0,0,5.8988250671464,0,0,0,0,3.70310069960416
"W01H2.3",3.36300142078848,3.42749622343122,3.05417297787921,1.82009316419431,1.54807652253447,2.24507879698844,1.28834084218669,0.403819604436406
"F48D6.4",8.60319977825483,10.5707285543329,8.5264718521233,7.98794611052466,7.28506925081656,9.12148689448484,8.67104917511386,8.94033121774115
"F48D6.3",1.86949242692812,2.92973230420676,2.11528632513984,0.449797996810543,0.60038014019924,0.848143573095351,0.280889817712377,0.438298175167262
"F48D6.1",3.65725127113361,3.69412243968227,2.86075029993892,2.58014789695488,2.4989018484864,2.84658357560449,2.72155421543433,4.83603015087226
"C52B9.4",4.56053766325854,4.22792586695535,4.88458815321806,4.78114985171021,3.95161576820645,4.85845849790363,4.44202784020475,4.34163000932991
"C52B9.16",3.24887482520842,2.78505457276672,0,0,0,1.08198037991275,0,1.40111707724116
"C52B9.3",4.3176586197807,4.47870653178207,3.58993123246983,1.87300994671485,2.15511451446663,4.48299667430044,3.0298662872247,4.47899768273881
"C52B9.9",3.91310003812696,4.60771498114048,3.48270632934567,2.15649369913469,1.33274802783398,1.93432022887102,1.41816835459366,0.611199769738955
"C52B9.6",1.90613634987375,1.62835367134984,2.6291747416043,1.62865696194713,1.45988271819092,1.20696198186493,1.02135890552525,0.322912254226277
"C52B9.10",2.47692599809657,3.45326470680627,2.20829562584598,0.662883612053219,0.332592227006447,1.00832911470141,0.324005233890407,0.108241276041098
"C52B9.2",3.74382729915017,4.45570202571009,4.30790205947828,3.58918821149086,3.1534616419423,2.9511047020283,3.4342238827965,1.61704923433223
"C52B9.11",1.15725718733869,1.5137080177966,1.23487528142996,0.737562169471847,3.54472029345428,1.20367101303494,1.61280069087322,0.671285219079969
"C52B9.1",4.57707830875683,4.30247259876249,4.35735494012974,3.57643748442866,2.78459401769159,3.94401506587589,2.64316122048099,1.61907489435512
"C52B9.7",4.16491496955245,3.96276184869923,3.76784545018233,2.80243312907118,2.8512273285249,3.54874485993723,2.73341508438937,2.61695281533989
"C52B9.8",3.38657645499108,3.63803907302595,3.51491757515938,2.65050034713863,2.07892743855708,2.30664430205373,2.55983439730306,3.7967534769737
"C24A8.3",3.06485009403589,3.34600233900627,2.97507985438749,2.30792099761721,1.65867764076017,2.46711772258092,2.23028295588948,4.30513150087299
"C24A8.11",0,0,5.71995551935066,0,0,0,0,0
"C24A8.8",0,0,0,0,0,0,0,0
"C24A8.12",0,2.77588704097496,1.4005597884339,1.90405456613694e-09,0,1.24461310367614,0,0
"C24A8.6",5.39075709466712,5.02670269627039,5.63921190053618,4.2222713329212,3.32818733517635,3.75111018114478,3.35574222300312,3.0656498552297
"C24A8.13",6.97379492965261,5.49280496097587,5.24241196309824,3.39706500026415,3.71151693236044,3.37356608742722,2.97017078885361,3.88049942224827
"F14H12.13",4.66851061482183,2.92572224262141,0,2.04585683865844e-07,1.15534049442735e-08,0,0,0
"F14H12.14",4.36251196966418,1.68360214275433,0,0.518034515004815,0.858051834689671,0,0,0.613239312540826
"F14H12.15",7.11360674427455,0,2.56524376976653,1.30320793933255,0,1.50307390993743,1.84278176729998,2.92886298202535
"F14H12.16",5.45890034674573,3.04614178164472,2.78635589267767,1.23919638013563,0,0,3.31547708424746e-05,4.93176634801795e-08
"F14H12.4",6.16948611495,6.31257079126661,6.10937518688698,5.66690426177215,4.50807363995255,5.30388301154286,4.72603555402378,4.6242471458362
"F14H12.3",1.58562118106926,2.81974787691372,2.77033432291823,3.50356499599223,2.40238110612346,3.79217860507776,2.02564544140222,3.50491271508499
"F14H12.1",1.88956699343417,4.72597013754417,0.336102825423885,0.262635204980483,0.831901556071732,1.87509589831603,0.0760699050654272,1.5715894448001
"F14H12.6",0.387314008993866,1.54118274844998,0.583426655983279,0.448630354392062,3.20678386114231,7.44635549448194,2.45948145633243,1.42591578160539
"F14H12.7",0.235165800504344,0,0.511343550222049,0.500871382319069,3.13870472293921,2.65337650371643,3.08102425912113,2.63619537304226
"F14H12.8",0.530381427715289,1.71399927669932,0.613165746601136,1.17609294450556,1.79855656200809,0.638836583639283,1.64049599393455,0.746947326666658
"R160.3",0.0530216432327923,0.444417939282804,0.305176747447031,1.70568601660902,3.15158609431896,0.923213087498998,3.12600974729905,1.36234644432121
"R160.2",4.94547661122765,0,0,0.951839908732959,0,3.19760122945624,0,1.06648189458086
